id,filme_id,usuario,nota,data_avaliacao,comentario
1404,94,usuario_23,5.8,2025-01-15,Gostei bastante
1405,94,usuario_10,5.4,2024-01-25,Filme razoável
1406,95,usuario_8,3.2,2025-04-27,Surpreendente!
1407,95,usuario_34,7.9,2025-01-07,
1408,95,usuario_4,4.3,2025-04-06,Vale a pena assistir
1409,95,usuario_1,3.9,2023-10-25,Surpreendente!
1410,95,usuario_42,2.3,2023-07-31,Trilha sonora marcante
1411,95,usuario_37,4.5,2025-03-08,Fotografia linda
1412,95,usuario_2,9.7,2025-08-10,Não gostei muito
1413,95,usuario_12,4.7,2024-07-05,Excelente filme!
1414,95,usuario_1,3.1,2023-10-10,Filme razoável
1415,95,usuario_6,3.6,2025-07-11,
1416,95,usuario_28,8.3,2026-03-10,"Muito bom, recomendo!"
1417,95,usuario_6,7.3,2024-06-27,Surpreendente!
1418,95,usuario_2,6.7,2025-02-23,
1419,95,usuario_26,1.8,2024-03-09,Não gostei muito
1420,95,usuario_40,5.2,2026-03-31,Direção impecável
1421,95,usuario_44,3.4,2026-02-18,"Muito bom, recomendo!"
1422,95,usuario_43,7.4,2024-05-09,Muito longo
1423,95,usuario_19,9.3,2024-02-26,Excelente filme!
1424,95,usuario_23,2.7,2025-08-03,Poderia ser melhor
1425,95,usuario_21,2.6,2024-05-07,Ótimo roteiro
1426,95,usuario_31,4.5,2024-02-11,Direção impecável
1427,96,usuario_40,4.1,2023-10-27,Ótimo roteiro
1428,96,usuario_8,1.7,2025-07-15,Vale a pena assistir
1429,96,usuario_34,9.8,2025-02-03,Excelente filme!
1430,96,usuario_2,7.8,2024-03-10,Vale a pena assistir
1431,96,usuario_7,3.4,2024-04-15,Gostei bastante
1432,96,usuario_42,7.7,2024-11-29,Vale a pena assistir
1433,96,usuario_4,4.7,2025-06-13,Direção impecável
1434,96,usuario_44,5.5,2025-09-27,"Péssimo, não recomendo"
1435,96,usuario_24,4.7,2025-12-09,Filme razoável
1436,96,usuario_7,6.3,2024-02-21,Surpreendente!
1437,96,usuario_17,2.2,2024-03-03,Efeitos especiais incríveis
1438,96,usuario_49,2.3,2025-07-09,Filme razoável
1439,96,usuario_40,3.5,2025-12-22,Vale a pena assistir
1440,96,usuario_37,8.3,2025-08-19,Não gostei muito
1441,96,usuario_14,2.3,2025-03-23,Muito longo
1442,96,usuario_21,3.5,2026-01-22,Roteiro fraco
1443,96,usuario_43,3.5,2024-04-16,Direção impecável
1444,96,usuario_14,3.0,2024-09-02,Fotografia linda
1445,96,usuario_3,6.8,2025-12-16,Poderia ser melhor
1446,96,usuario_11,3.5,2024-04-05,Gostei bastante
1447,96,usuario_40,8.4,2025-05-17,Surpreendente!
1448,96,usuario_6,8.3,2025-09-27,Ótimo roteiro
1449,96,usuario_15,3.1,2025-02-21,Vale a pena assistir
1450,97,usuario_48,4.3,2023-09-11,Ótimo roteiro
1451,97,usuario_15,2.3,2024-10-24,Surpreendente!
1452,97,usuario_2,2.9,2024-11-07,Decepcionante
1453,97,usuario_19,9.9,2025-07-17,Fotografia linda
1454,97,usuario_48,5.9,2026-04-03,História cativante
1455,97,usuario_37,1.6,2025-04-25,Decepcionante
1456,97,usuario_1,2.6,2024-09-01,Obra-prima!
1457,97,usuario_17,4.1,2023-07-22,Surpreendente!
1458,97,usuario_48,3.6,2023-09-03,
1459,97,usuario_50,4.4,2025-09-08,Não gostei muito
1460,97,usuario_39,3.7,2024-05-21,História cativante
1461,97,usuario_5,6.1,2024-09-03,"Péssimo, não recomendo"
1462,97,usuario_33,9.8,2024-11-21,"Muito bom, recomendo!"
1463,97,usuario_42,9.5,2025-11-03,História cativante
1464,97,usuario_47,2.2,2024-01-28,Direção impecável
1465,97,usuario_23,7.7,2024-04-25,Gostei bastante
1466,98,usuario_27,9.1,2025-09-28,"Péssimo, não recomendo"
1467,98,usuario_23,2.2,2025-10-09,Decepcionante
1468,98,usuario_11,7.6,2025-02-05,Surpreendente!
1469,98,usuario_44,4.3,2025-09-07,Excelente filme!
1470,98,usuario_44,9.7,2025-06-05,"Muito bom, recomendo!"
1471,98,usuario_15,5.7,2025-12-11,Obra-prima!
1472,98,usuario_29,5.1,2025-10-31,História cativante
1473,98,usuario_2,3.9,2024-12-26,Direção impecável
1474,98,usuario_14,9.6,2024-09-19,Ótimo roteiro
1475,98,usuario_7,6.3,2025-11-26,Poderia ser melhor
1476,98,usuario_27,6.7,2024-02-26,Não gostei muito
1477,98,usuario_34,5.0,2024-01-28,Atuações incríveis
1478,98,usuario_43,2.4,2025-03-22,Obra-prima!
1479,98,usuario_32,9.6,2024-05-05,Obra-prima!
1480,98,usuario_10,1.5,2024-09-16,História cativante
1481,98,usuario_48,4.8,2024-06-04,Muito longo
1482,98,usuario_6,2.9,2024-08-24,Decepcionante
1483,98,usuario_20,3.2,2025-11-28,Roteiro fraco
1484,98,usuario_23,4.8,2025-12-10,Gostei bastante
1485,98,usuario_21,7.6,2025-08-05,Surpreendente!
1486,98,usuario_34,7.0,2023-12-31,Trilha sonora marcante
1487,98,usuario_49,8.9,2025-11-29,Vale a pena assistir
1488,98,usuario_9,7.1,2024-08-24,Poderia ser melhor
1489,98,usuario_6,7.3,2023-11-21,Obra-prima!
1490,99,usuario_44,5.3,2026-03-05,Trilha sonora marcante
1491,99,usuario_13,4.9,2024-08-30,Obra-prima!
1492,99,usuario_5,7.8,2024-12-08,Filme razoável
1493,99,usuario_46,9.6,2024-10-05,Atuações incríveis
1494,99,usuario_13,8.3,2024-02-06,Fotografia linda
1495,99,usuario_19,3.9,2023-11-20,Obra-prima!
1496,99,usuario_4,5.3,2023-09-18,Vale a pena assistir
1497,99,usuario_14,4.8,2026-01-21,"Péssimo, não recomendo"
1498,99,usuario_2,1.9,2025-02-07,Excelente filme!
1499,99,usuario_1,9.6,2023-08-22,Roteiro fraco
1500,99,usuario_31,3.9,2025-01-24,História cativante
1501,99,usuario_50,9.2,2025-06-11,"Péssimo, não recomendo"
1502,99,usuario_14,5.1,2025-06-03,Gostei bastante
1503,99,usuario_49,4.5,2024-03-17,Roteiro fraco
1504,99,usuario_33,6.7,2024-04-03,Obra-prima!
1505,99,usuario_42,2.3,2025-08-22,Decepcionante
1506,100,usuario_18,5.0,2024-07-20,Filme razoável
1507,100,usuario_42,2.2,2025-03-20,Poderia ser melhor
1508,100,usuario_41,6.1,2024-05-22,Trilha sonora marcante
1509,100,usuario_37,2.3,2025-09-10,Obra-prima!
1510,100,usuario_17,4.5,2026-01-04,Muito longo
1511,100,usuario_8,7.0,2025-02-23,Fotografia linda
1512,100,usuario_49,8.9,2025-02-01,Efeitos especiais incríveis
1513,100,usuario_1,1.5,2025-05-17,Trilha sonora marcante
1514,100,usuario_30,9.5,2025-07-05,Muito longo
1515,100,usuario_11,3.5,2023-10-17,"Péssimo, não recomendo"
1516,100,usuario_20,2.6,2025-01-19,Atuações incríveis
1517,100,usuario_12,10.0,2024-11-11,Filme razoável
1518,100,usuario_16,8.8,2024-02-10,Poderia ser melhor
1519,100,usuario_11,7.4,2024-04-01,"Péssimo, não recomendo"
1520,100,usuario_32,9.5,2023-08-03,
1521,100,usuario_45,8.8,2024-08-30,"Péssimo, não recomendo"
1522,100,usuario_47,8.1,2025-05-27,Excelente filme!
1523,100,usuario_5,6.8,2025-10-07,Excelente filme!
1524,100,usuario_9,1.5,2026-02-12,Decepcionante
1525,100,usuario_15,8.4,2025-12-15,Não gostei muito
1526,100,usuario_19,7.0,2026-02-09,Decepcionante
